date,ASBA,ASBB,ASBJ,ASBR,ASBS,ASBV,ASCH,ASDU,ASGB,ASGN,ASHU,ASIB,ASJB,ASJK,ASKB,ASKC,ASKH,ASKZ,ASLK,ASLM,ASLR,ASLS,ASLU,ASMB,ASMI,ASMJ,ASMO,ASMP,ASMU,ASMY,ASNI,ASOL,ASPE,ASPO,ASPP,ASRK,ASSE,ASSK,ASSL,ASSP,ASST,ASSW,ASTG,ASTJ,ASTN,ASTT,ASTU,ASVL,ASZA,ASZI,ASZR,ASZY,LZPW,LZSL
2020-01-15,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.10,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-01-16,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-01-17,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-01-18,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-01-19,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.16,  0.00,  0.10,  0.10,  0.00,  0.00,  null,  null
2020-01-20,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.15,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.20,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-01-21,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-01-22,  0.00,  0.05,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-01-23,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.10,  0.00,  0.00,  0.00,  0.08,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.13,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.20,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-01-24,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-01-25,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-01-26,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-01-27,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-01-28,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-01-29,  0.00,  0.05,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.06,  0.44,  0.00,  0.30,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  1.54,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-01-30,  0.00,  0.00,  0.00,  0.00,  0.26,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.01,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-01-31,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-02-01,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.12,  0.07,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-02-02,  0.00,  1.42,  0.00,  0.21,  1.02,  null,  null,  0.20,  0.68,  0.20,  0.47,  0.00,  0.20,  0.00,  0.00,  0.06,  0.11,  0.00,  0.60,  0.14,  0.00,  null,  0.00,  0.00,  0.00,  0.01,  0.90,  0.00,  0.96,  2.57,  0.66,  3.25,  1.18,  0.00,  2.20,  0.69,  1.20,  0.00,  0.80,  1.63,  0.41,  0.00,  0.20,  0.17,  1.29,  0.50,  1.66,  0.71,  1.47,  1.90,  0.96,  1.03,  null,  null
2020-02-03,  0.00,  0.61,  0.65,  0.37,  0.01,  null,  null,  0.00,  0.00,  0.90,  0.00,  0.00,  0.00,  0.16,  0.19,  0.00,  0.00,  0.00,  1.00,  0.20,  0.33,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.01,  0.00,  0.00,  0.00,  3.88,  0.00,  0.41,  0.00,  0.43,  0.00,  0.20,  0.00,  3.60,  0.73,  0.00,  0.50,  1.26,  0.02,  1.70,  1.18,  0.00,  0.44,  0.40,  0.00,  0.44,  null,  null
2020-02-04,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.10,  0.06,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.21,  0.00,  0.00,  0.00,  1.22,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.99,  0.00,  0.00,  0.00,  0.18,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-02-05,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  1.29,  0.00,  0.00,  0.00,  0.00,  0.40,  0.25,  0.00,  null,  0.00,  0.00,  0.00,  0.03,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.07,  0.00,  0.00,  0.08,  0.00,  0.60,  0.00,  0.43,  0.06,  0.00,  0.00,  0.46,  0.07,  0.00,  0.02,  0.00,  0.00,  0.10,  0.00,  0.00,  null,  null
2020-02-06,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.01,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.15,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-02-07,  0.00,  0.00,  0.07,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.14,  0.00,  0.00,  0.00,  0.10,  0.11,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.75,  0.00,  0.14,  0.00,  0.00,  0.00,  0.00,  0.00,  0.20,  0.00,  0.00,  0.00,  0.07,  0.00,  0.00,  0.21,  0.00,  0.31,  0.10,  0.00,  0.00,  null,  null
2020-02-08,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.06,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-02-09,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-02-10,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.07,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.01,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-02-11,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.37,  0.00,  0.00,  0.10,  0.00,  0.00,  0.30,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-02-12,  0.00,  0.00,  0.00,  0.00,  0.49,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.20,  0.00,  0.00,  0.00,  0.00,  0.54,  0.00,  0.00,  0.00,  0.00,  0.00,  0.30,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-02-13,  0.00,  0.00,  0.00,  0.25,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-02-14,  0.00,  0.00,  0.00,  0.10,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.11,  0.00,  0.00,  0.00,  0.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.10,  0.00,  0.00,  0.00,  0.11,  0.00,  0.23,  0.30,  0.00,  0.32,  null,  null
2020-02-15,  0.00,  0.00,  0.05,  0.00,  0.23,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.07,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.08,  0.00,  0.00,  0.00,  0.00,  0.24,  0.00,  0.00,  0.00,  0.00,  0.00,  0.09,  0.13,  0.00,  0.00,  0.28,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-02-16,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-02-17,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.05,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-02-18,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.05,  0.00,  0.00,  0.00,  0.00,  0.10,  0.00,  0.00,  null,  null
2020-02-19,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-02-20,  0.00,  0.00,  0.05,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.14,  0.74,  0.00,  0.91,  0.10,  0.00,  0.44,  0.00,  null,  0.00,  0.08,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.17,  0.00,  0.05,  0.00,  0.00,  0.00,  1.60,  0.00,  0.00,  0.00,  0.19,  0.10,  1.24,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.08,  0.00,  null,  null
2020-02-21,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-02-22,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-02-23,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.07,  0.00,  0.00,  0.00,  0.00,  0.10,  0.00,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-02-24,  0.48,  3.31,  2.43,  0.19,  0.36,  null,  null,  0.00,  0.00,  2.50,  0.00,  0.00,  1.40,  3.50,  5.94,  1.50,  0.11,  0.00,  1.60,  2.92,  1.12,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.39,  0.00,  0.22,  0.13,  3.75,  1.70,  5.70,  1.40,  0.74,  0.78,  2.70,  1.80,  2.06,  3.15,  2.01,  2.20,  5.77,  1.89,  2.30,  0.58,  0.00,  0.43,  0.00,  0.64,  1.89,  null,  null
2020-02-25,  0.00,  0.00,  0.00,  0.12,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.03,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.27,  0.00,  0.09,  0.00,  0.00,  0.00,  0.20,  0.12,  0.00,  0.00,  0.14,  0.00,  0.00,  0.00,  0.00,  0.00,  0.10,  0.00,  0.00,  null,  null
2020-02-26,  0.49,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.60,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.96,  0.00,  1.49,  0.00,  0.36,  0.11,  0.00,  0.34,  0.00,  0.10,  0.16,  0.89,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.30,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.20,  null,  null
2020-02-27,  0.02,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-02-28,  0.00,  0.00,  0.00,  0.14,  0.00,  null,  null,  0.10,  0.00,  0.00,  0.14,  0.00,  0.40,  0.00,  0.00,  0.00,  0.07,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.20,  0.25,  0.07,  0.41,  0.47,  0.00,  0.01,  0.00,  0.20,  0.25,  0.42,  0.00,  0.00,  0.07,  0.00,  0.00,  0.10,  0.00,  0.28,  0.00,  0.00,  0.21,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-02-29,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-03-01,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-03-02,  3.16,  1.64,  0.00,  0.78,  1.46,  null,  null,  1.20,  1.92,  0.00,  1.55,  2.20,  1.60,  0.00,  0.00,  0.00,  0.11,  0.30,  0.00,  0.00,  1.20,  null,  1.23,  0.56,  0.42,  3.75,  0.90,  4.80,  1.09,  0.88,  1.95,  0.00,  0.22,  0.18,  1.40,  0.08,  2.14,  0.10,  0.80,  0.20,  0.11,  0.00,  1.00,  0.19,  0.16,  0.00,  0.00,  1.87,  0.00,  0.00,  0.26,  0.75,  null,  null
2020-03-03,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.19,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.06,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-03-04,  0.00,  0.00,  0.14,  0.00,  0.00,  null,  null,  0.20,  0.00,  0.00,  0.10,  0.00,  null,  0.00,  0.15,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.31,  0.00,  0.06,  0.00,  0.00,  0.00,  0.41,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.20,  0.00,  0.15,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
2020-03-05,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  null,  null
